index,material,sample,scale,image_label,relative_path
290,aluminium_foil,sample_c,7,12,aluminium_foil/sample_c/15c-scale_7_im_12_col.png
291,aluminium_foil,sample_c,7,1,aluminium_foil/sample_c/15c-scale_7_im_1_col.png
292,aluminium_foil,sample_c,7,2,aluminium_foil/sample_c/15c-scale_7_im_2_col.png
293,aluminium_foil,sample_c,7,3,aluminium_foil/sample_c/15c-scale_7_im_3_col.png
294,aluminium_foil,sample_c,7,4,aluminium_foil/sample_c/15c-scale_7_im_4_col.png
295,aluminium_foil,sample_c,7,5,aluminium_foil/sample_c/15c-scale_7_im_5_col.png
296,aluminium_foil,sample_c,7,6,aluminium_foil/sample_c/15c-scale_7_im_6_col.png
297,aluminium_foil,sample_c,7,7,aluminium_foil/sample_c/15c-scale_7_im_7_col.png
298,aluminium_foil,sample_c,7,8,aluminium_foil/sample_c/15c-scale_7_im_8_col.png
299,aluminium_foil,sample_c,7,9,aluminium_foil/sample_c/15c-scale_7_im_9_col.png
300,aluminium_foil,sample_c,8,10,aluminium_foil/sample_c/15c-scale_8_im_10_col.png
301,aluminium_foil,sample_c,8,11,aluminium_foil/sample_c/15c-scale_8_im_11_col.png
302,aluminium_foil,sample_c,8,12,aluminium_foil/sample_c/15c-scale_8_im_12_col.png
303,aluminium_foil,sample_c,8,1,aluminium_foil/sample_c/15c-scale_8_im_1_col.png
304,aluminium_foil,sample_c,8,2,aluminium_foil/sample_c/15c-scale_8_im_2_col.png
305,aluminium_foil,sample_c,8,3,aluminium_foil/sample_c/15c-scale_8_im_3_col.png
306,aluminium_foil,sample_c,8,4,aluminium_foil/sample_c/15c-scale_8_im_4_col.png
307,aluminium_foil,sample_c,8,5,aluminium_foil/sample_c/15c-scale_8_im_5_col.png
308,aluminium_foil,sample_c,8,6,aluminium_foil/sample_c/15c-scale_8_im_6_col.png
309,aluminium_foil,sample_c,8,7,aluminium_foil/sample_c/15c-scale_8_im_7_col.png
310,aluminium_foil,sample_c,8,8,aluminium_foil/sample_c/15c-scale_8_im_8_col.png
311,aluminium_foil,sample_c,8,9,aluminium_foil/sample_c/15c-scale_8_im_9_col.png
312,aluminium_foil,sample_c,9,10,aluminium_foil/sample_c/15c-scale_9_im_10_col.png
313,aluminium_foil,sample_c,9,11,aluminium_foil/sample_c/15c-scale_9_im_11_col.png
314,aluminium_foil,sample_c,9,12,aluminium_foil/sample_c/15c-scale_9_im_12_col.png
315,aluminium_foil,sample_c,9,1,aluminium_foil/sample_c/15c-scale_9_im_1_col.png
316,aluminium_foil,sample_c,9,2,aluminium_foil/sample_c/15c-scale_9_im_2_col.png
317,aluminium_foil,sample_c,9,3,aluminium_foil/sample_c/15c-scale_9_im_3_col.png
318,aluminium_foil,sample_c,9,4,aluminium_foil/sample_c/15c-scale_9_im_4_col.png
319,aluminium_foil,sample_c,9,5,aluminium_foil/sample_c/15c-scale_9_im_5_col.png
320,aluminium_foil,sample_c,9,6,aluminium_foil/sample_c/15c-scale_9_im_6_col.png
321,aluminium_foil,sample_c,9,7,aluminium_foil/sample_c/15c-scale_9_im_7_col.png
322,aluminium_foil,sample_c,9,8,aluminium_foil/sample_c/15c-scale_9_im_8_col.png
323,aluminium_foil,sample_c,9,9,aluminium_foil/sample_c/15c-scale_9_im_9_col.png
324,aluminium_foil,sample_d,10,10,aluminium_foil/sample_d/15d-scale_10_im_10_col.png
325,aluminium_foil,sample_d,10,11,aluminium_foil/sample_d/15d-scale_10_im_11_col.png
326,aluminium_foil,sample_d,10,12,aluminium_foil/sample_d/15d-scale_10_im_12_col.png
327,aluminium_foil,sample_d,10,1,aluminium_foil/sample_d/15d-scale_10_im_1_col.png
328,aluminium_foil,sample_d,10,2,aluminium_foil/sample_d/15d-scale_10_im_2_col.png
329,aluminium_foil,sample_d,10,3,aluminium_foil/sample_d/15d-scale_10_im_3_col.png
330,aluminium_foil,sample_d,10,4,aluminium_foil/sample_d/15d-scale_10_im_4_col.png
331,aluminium_foil,sample_d,10,5,aluminium_foil/sample_d/15d-scale_10_im_5_col.png
332,aluminium_foil,sample_d,10,6,aluminium_foil/sample_d/15d-scale_10_im_6_col.png
333,aluminium_foil,sample_d,10,7,aluminium_foil/sample_d/15d-scale_10_im_7_col.png
334,aluminium_foil,sample_d,10,8,aluminium_foil/sample_d/15d-scale_10_im_8_col.png
335,aluminium_foil,sample_d,10,9,aluminium_foil/sample_d/15d-scale_10_im_9_col.png
336,aluminium_foil,sample_d,2,10,aluminium_foil/sample_d/15d-scale_2_im_10_col.png
337,aluminium_foil,sample_d,2,11,aluminium_foil/sample_d/15d-scale_2_im_11_col.png
338,aluminium_foil,sample_d,2,12,aluminium_foil/sample_d/15d-scale_2_im_12_col.png
339,aluminium_foil,sample_d,2,1,aluminium_foil/sample_d/15d-scale_2_im_1_col.png
340,aluminium_foil,sample_d,2,2,aluminium_foil/sample_d/15d-scale_2_im_2_col.png
341,aluminium_foil,sample_d,2,3,aluminium_foil/sample_d/15d-scale_2_im_3_col.png
342,aluminium_foil,sample_d,2,4,aluminium_foil/sample_d/15d-scale_2_im_4_col.png
343,aluminium_foil,sample_d,2,5,aluminium_foil/sample_d/15d-scale_2_im_5_col.png
344,aluminium_foil,sample_d,2,6,aluminium_foil/sample_d/15d-scale_2_im_6_col.png
345,aluminium_foil,sample_d,2,7,aluminium_foil/sample_d/15d-scale_2_im_7_col.png
346,aluminium_foil,sample_d,2,8,aluminium_foil/sample_d/15d-scale_2_im_8_col.png
347,aluminium_foil,sample_d,2,9,aluminium_foil/sample_d/15d-scale_2_im_9_col.png
348,aluminium_foil,sample_d,3,10,aluminium_foil/sample_d/15d-scale_3_im_10_col.png
349,aluminium_foil,sample_d,3,11,aluminium_foil/sample_d/15d-scale_3_im_11_col.png
350,aluminium_foil,sample_d,3,12,aluminium_foil/sample_d/15d-scale_3_im_12_col.png
351,aluminium_foil,sample_d,3,1,aluminium_foil/sample_d/15d-scale_3_im_1_col.png
352,aluminium_foil,sample_d,3,2,aluminium_foil/sample_d/15d-scale_3_im_2_col.png
353,aluminium_foil,sample_d,3,3,aluminium_foil/sample_d/15d-scale_3_im_3_col.png
354,aluminium_foil,sample_d,3,4,aluminium_foil/sample_d/15d-scale_3_im_4_col.png
355,aluminium_foil,sample_d,3,5,aluminium_foil/sample_d/15d-scale_3_im_5_col.png
356,aluminium_foil,sample_d,3,6,aluminium_foil/sample_d/15d-scale_3_im_6_col.png
357,aluminium_foil,sample_d,3,7,aluminium_foil/sample_d/15d-scale_3_im_7_col.png
358,aluminium_foil,sample_d,3,8,aluminium_foil/sample_d/15d-scale_3_im_8_col.png
359,aluminium_foil,sample_d,3,9,aluminium_foil/sample_d/15d-scale_3_im_9_col.png
360,aluminium_foil,sample_d,4,10,aluminium_foil/sample_d/15d-scale_4_im_10_col.png
361,aluminium_foil,sample_d,4,11,aluminium_foil/sample_d/15d-scale_4_im_11_col.png
362,aluminium_foil,sample_d,4,12,aluminium_foil/sample_d/15d-scale_4_im_12_col.png
363,aluminium_foil,sample_d,4,1,aluminium_foil/sample_d/15d-scale_4_im_1_col.png
364,aluminium_foil,sample_d,4,2,aluminium_foil/sample_d/15d-scale_4_im_2_col.png
365,aluminium_foil,sample_d,4,3,aluminium_foil/sample_d/15d-scale_4_im_3_col.png
366,aluminium_foil,sample_d,4,4,aluminium_foil/sample_d/15d-scale_4_im_4_col.png
367,aluminium_foil,sample_d,4,5,aluminium_foil/sample_d/15d-scale_4_im_5_col.png
368,aluminium_foil,sample_d,4,6,aluminium_foil/sample_d/15d-scale_4_im_6_col.png
369,aluminium_foil,sample_d,4,7,aluminium_foil/sample_d/15d-scale_4_im_7_col.png
370,aluminium_foil,sample_d,4,8,aluminium_foil/sample_d/15d-scale_4_im_8_col.png
371,aluminium_foil,sample_d,4,9,aluminium_foil/sample_d/15d-scale_4_im_9_col.png
372,aluminium_foil,sample_d,5,10,aluminium_foil/sample_d/15d-scale_5_im_10_col.png
373,aluminium_foil,sample_d,5,11,aluminium_foil/sample_d/15d-scale_5_im_11_col.png
374,aluminium_foil,sample_d,5,12,aluminium_foil/sample_d/15d-scale_5_im_12_col.png
375,aluminium_foil,sample_d,5,1,aluminium_foil/sample_d/15d-scale_5_im_1_col.png
376,aluminium_foil,sample_d,5,2,aluminium_foil/sample_d/15d-scale_5_im_2_col.png
377,aluminium_foil,sample_d,5,3,aluminium_foil/sample_d/15d-scale_5_im_3_col.png
378,aluminium_foil,sample_d,5,4,aluminium_foil/sample_d/15d-scale_5_im_4_col.png
379,aluminium_foil,sample_d,5,5,aluminium_foil/sample_d/15d-scale_5_im_5_col.png
380,aluminium_foil,sample_d,5,6,aluminium_foil/sample_d/15d-scale_5_im_6_col.png
381,aluminium_foil,sample_d,5,7,aluminium_foil/sample_d/15d-scale_5_im_7_col.png
382,aluminium_foil,sample_d,5,8,aluminium_foil/sample_d/15d-scale_5_im_8_col.png
383,aluminium_foil,sample_d,5,9,aluminium_foil/sample_d/15d-scale_5_im_9_col.png
384,aluminium_foil,sample_d,6,10,aluminium_foil/sample_d/15d-scale_6_im_10_col.png
385,aluminium_foil,sample_d,6,11,aluminium_foil/sample_d/15d-scale_6_im_11_col.png
386,aluminium_foil,sample_d,6,12,aluminium_foil/sample_d/15d-scale_6_im_12_col.png
387,aluminium_foil,sample_d,6,1,aluminium_foil/sample_d/15d-scale_6_im_1_col.png
388,aluminium_foil,sample_d,6,2,aluminium_foil/sample_d/15d-scale_6_im_2_col.png
389,aluminium_foil,sample_d,6,3,aluminium_foil/sample_d/15d-scale_6_im_3_col.png
390,aluminium_foil,sample_d,6,4,aluminium_foil/sample_d/15d-scale_6_im_4_col.png
391,aluminium_foil,sample_d,6,5,aluminium_foil/sample_d/15d-scale_6_im_5_col.png
392,aluminium_foil,sample_d,6,6,aluminium_foil/sample_d/15d-scale_6_im_6_col.png
393,aluminium_foil,sample_d,6,7,aluminium_foil/sample_d/15d-scale_6_im_7_col.png
394,aluminium_foil,sample_d,6,8,aluminium_foil/sample_d/15d-scale_6_im_8_col.png
395,aluminium_foil,sample_d,6,9,aluminium_foil/sample_d/15d-scale_6_im_9_col.png
396,aluminium_foil,sample_d,7,10,aluminium_foil/sample_d/15d-scale_7_im_10_col.png
397,aluminium_foil,sample_d,7,11,aluminium_foil/sample_d/15d-scale_7_im_11_col.png
398,aluminium_foil,sample_d,7,12,aluminium_foil/sample_d/15d-scale_7_im_12_col.png
399,aluminium_foil,sample_d,7,1,aluminium_foil/sample_d/15d-scale_7_im_1_col.png
400,aluminium_foil,sample_d,7,2,aluminium_foil/sample_d/15d-scale_7_im_2_col.png
401,aluminium_foil,sample_d,7,3,aluminium_foil/sample_d/15d-scale_7_im_3_col.png
402,aluminium_foil,sample_d,7,4,aluminium_foil/sample_d/15d-scale_7_im_4_col.png
403,aluminium_foil,sample_d,7,5,aluminium_foil/sample_d/15d-scale_7_im_5_col.png
404,aluminium_foil,sample_d,7,6,aluminium_foil/sample_d/15d-scale_7_im_6_col.png
405,aluminium_foil,sample_d,7,7,aluminium_foil/sample_d/15d-scale_7_im_7_col.png
406,aluminium_foil,sample_d,7,8,aluminium_foil/sample_d/15d-scale_7_im_8_col.png
407,aluminium_foil,sample_d,7,9,aluminium_foil/sample_d/15d-scale_7_im_9_col.png
408,aluminium_foil,sample_d,8,10,aluminium_foil/sample_d/15d-scale_8_im_10_col.png
409,aluminium_foil,sample_d,8,11,aluminium_foil/sample_d/15d-scale_8_im_11_col.png
410,aluminium_foil,sample_d,8,12,aluminium_foil/sample_d/15d-scale_8_im_12_col.png
411,aluminium_foil,sample_d,8,1,aluminium_foil/sample_d/15d-scale_8_im_1_col.png
412,aluminium_foil,sample_d,8,2,aluminium_foil/sample_d/15d-scale_8_im_2_col.png
413,aluminium_foil,sample_d,8,3,aluminium_foil/sample_d/15d-scale_8_im_3_col.png
414,aluminium_foil,sample_d,8,4,aluminium_foil/sample_d/15d-scale_8_im_4_col.png
415,aluminium_foil,sample_d,8,5,aluminium_foil/sample_d/15d-scale_8_im_5_col.png
416,aluminium_foil,sample_d,8,6,aluminium_foil/sample_d/15d-scale_8_im_6_col.png
417,aluminium_foil,sample_d,8,7,aluminium_foil/sample_d/15d-scale_8_im_7_col.png
418,aluminium_foil,sample_d,8,8,aluminium_foil/sample_d/15d-scale_8_im_8_col.png
419,aluminium_foil,sample_d,8,9,aluminium_foil/sample_d/15d-scale_8_im_9_col.png
420,aluminium_foil,sample_d,9,10,aluminium_foil/sample_d/15d-scale_9_im_10_col.png
421,aluminium_foil,sample_d,9,11,aluminium_foil/sample_d/15d-scale_9_im_11_col.png
422,aluminium_foil,sample_d,9,12,aluminium_foil/sample_d/15d-scale_9_im_12_col.png
423,aluminium_foil,sample_d,9,1,aluminium_foil/sample_d/15d-scale_9_im_1_col.png
424,aluminium_foil,sample_d,9,2,aluminium_foil/sample_d/15d-scale_9_im_2_col.png
425,aluminium_foil,sample_d,9,3,aluminium_foil/sample_d/15d-scale_9_im_3_col.png
426,aluminium_foil,sample_d,9,4,aluminium_foil/sample_d/15d-scale_9_im_4_col.png
427,aluminium_foil,sample_d,9,5,aluminium_foil/sample_d/15d-scale_9_im_5_col.png
428,aluminium_foil,sample_d,9,6,aluminium_foil/sample_d/15d-scale_9_im_6_col.png
429,aluminium_foil,sample_d,9,7,aluminium_foil/sample_d/15d-scale_9_im_7_col.png
430,aluminium_foil,sample_d,9,8,aluminium_foil/sample_d/15d-scale_9_im_8_col.png
431,aluminium_foil,sample_d,9,9,aluminium_foil/sample_d/15d-scale_9_im_9_col.png
432,brown_bread,sample_a,10,10,brown_bread/sample_a/48a-scale_10_im_10_col.png
433,brown_bread,sample_a,10,11,brown_bread/sample_a/48a-scale_10_im_11_col.png
434,brown_bread,sample_a,10,12,brown_bread/sample_a/48a-scale_10_im_12_col.png
435,brown_bread,sample_a,10,1,brown_bread/sample_a/48a-scale_10_im_1_col.png
436,brown_bread,sample_a,10,2,brown_bread/sample_a/48a-scale_10_im_2_col.png
437,brown_bread,sample_a,10,3,brown_bread/sample_a/48a-scale_10_im_3_col.png
438,brown_bread,sample_a,10,4,brown_bread/sample_a/48a-scale_10_im_4_col.png
439,brown_bread,sample_a,10,5,brown_bread/sample_a/48a-scale_10_im_5_col.png
440,brown_bread,sample_a,10,6,brown_bread/sample_a/48a-scale_10_im_6_col.png
441,brown_bread,sample_a,10,7,brown_bread/sample_a/48a-scale_10_im_7_col.png
442,brown_bread,sample_a,10,8,brown_bread/sample_a/48a-scale_10_im_8_col.png
443,brown_bread,sample_a,10,9,brown_bread/sample_a/48a-scale_10_im_9_col.png
444,brown_bread,sample_a,2,10,brown_bread/sample_a/48a-scale_2_im_10_col.png
445,brown_bread,sample_a,2,11,brown_bread/sample_a/48a-scale_2_im_11_col.png
446,brown_bread,sample_a,2,12,brown_bread/sample_a/48a-scale_2_im_12_col.png
447,brown_bread,sample_a,2,1,brown_bread/sample_a/48a-scale_2_im_1_col.png
448,brown_bread,sample_a,2,2,brown_bread/sample_a/48a-scale_2_im_2_col.png
449,brown_bread,sample_a,2,3,brown_bread/sample_a/48a-scale_2_im_3_col.png
450,brown_bread,sample_a,2,4,brown_bread/sample_a/48a-scale_2_im_4_col.png
451,brown_bread,sample_a,2,5,brown_bread/sample_a/48a-scale_2_im_5_col.png
452,brown_bread,sample_a,2,6,brown_bread/sample_a/48a-scale_2_im_6_col.png
453,brown_bread,sample_a,2,7,brown_bread/sample_a/48a-scale_2_im_7_col.png
454,brown_bread,sample_a,2,8,brown_bread/sample_a/48a-scale_2_im_8_col.png
455,brown_bread,sample_a,2,9,brown_bread/sample_a/48a-scale_2_im_9_col.png
456,brown_bread,sample_a,3,10,brown_bread/sample_a/48a-scale_3_im_10_col.png
457,brown_bread,sample_a,3,11,brown_bread/sample_a/48a-scale_3_im_11_col.png
458,brown_bread,sample_a,3,12,brown_bread/sample_a/48a-scale_3_im_12_col.png
459,brown_bread,sample_a,3,1,brown_bread/sample_a/48a-scale_3_im_1_col.png
460,brown_bread,sample_a,3,2,brown_bread/sample_a/48a-scale_3_im_2_col.png
461,brown_bread,sample_a,3,3,brown_bread/sample_a/48a-scale_3_im_3_col.png
462,brown_bread,sample_a,3,4,brown_bread/sample_a/48a-scale_3_im_4_col.png
463,brown_bread,sample_a,3,5,brown_bread/sample_a/48a-scale_3_im_5_col.png
464,brown_bread,sample_a,3,6,brown_bread/sample_a/48a-scale_3_im_6_col.png
465,brown_bread,sample_a,3,7,brown_bread/sample_a/48a-scale_3_im_7_col.png
466,brown_bread,sample_a,3,8,brown_bread/sample_a/48a-scale_3_im_8_col.png
467,brown_bread,sample_a,3,9,brown_bread/sample_a/48a-scale_3_im_9_col.png
468,brown_bread,sample_a,4,10,brown_bread/sample_a/48a-scale_4_im_10_col.png
469,brown_bread,sample_a,4,11,brown_bread/sample_a/48a-scale_4_im_11_col.png
470,brown_bread,sample_a,4,12,brown_bread/sample_a/48a-scale_4_im_12_col.png
471,brown_bread,sample_a,4,1,brown_bread/sample_a/48a-scale_4_im_1_col.png
472,brown_bread,sample_a,4,2,brown_bread/sample_a/48a-scale_4_im_2_col.png
473,brown_bread,sample_a,4,3,brown_bread/sample_a/48a-scale_4_im_3_col.png
474,brown_bread,sample_a,4,4,brown_bread/sample_a/48a-scale_4_im_4_col.png
475,brown_bread,sample_a,4,5,brown_bread/sample_a/48a-scale_4_im_5_col.png
476,brown_bread,sample_a,4,6,brown_bread/sample_a/48a-scale_4_im_6_col.png
477,brown_bread,sample_a,4,7,brown_bread/sample_a/48a-scale_4_im_7_col.png
478,brown_bread,sample_a,4,8,brown_bread/sample_a/48a-scale_4_im_8_col.png
479,brown_bread,sample_a,4,9,brown_bread/sample_a/48a-scale_4_im_9_col.png
480,brown_bread,sample_a,5,10,brown_bread/sample_a/48a-scale_5_im_10_col.png
481,brown_bread,sample_a,5,11,brown_bread/sample_a/48a-scale_5_im_11_col.png
482,brown_bread,sample_a,5,12,brown_bread/sample_a/48a-scale_5_im_12_col.png
483,brown_bread,sample_a,5,1,brown_bread/sample_a/48a-scale_5_im_1_col.png
484,brown_bread,sample_a,5,2,brown_bread/sample_a/48a-scale_5_im_2_col.png
485,brown_bread,sample_a,5,3,brown_bread/sample_a/48a-scale_5_im_3_col.png
486,brown_bread,sample_a,5,4,brown_bread/sample_a/48a-scale_5_im_4_col.png
487,brown_bread,sample_a,5,5,brown_bread/sample_a/48a-scale_5_im_5_col.png
488,brown_bread,sample_a,5,6,brown_bread/sample_a/48a-scale_5_im_6_col.png
489,brown_bread,sample_a,5,7,brown_bread/sample_a/48a-scale_5_im_7_col.png
490,brown_bread,sample_a,5,8,brown_bread/sample_a/48a-scale_5_im_8_col.png
491,brown_bread,sample_a,5,9,brown_bread/sample_a/48a-scale_5_im_9_col.png
492,brown_bread,sample_a,6,10,brown_bread/sample_a/48a-scale_6_im_10_col.png
493,brown_bread,sample_a,6,11,brown_bread/sample_a/48a-scale_6_im_11_col.png
494,brown_bread,sample_a,6,12,brown_bread/sample_a/48a-scale_6_im_12_col.png
495,brown_bread,sample_a,6,1,brown_bread/sample_a/48a-scale_6_im_1_col.png
496,brown_bread,sample_a,6,2,brown_bread/sample_a/48a-scale_6_im_2_col.png
497,brown_bread,sample_a,6,3,brown_bread/sample_a/48a-scale_6_im_3_col.png
498,brown_bread,sample_a,6,4,brown_bread/sample_a/48a-scale_6_im_4_col.png
499,brown_bread,sample_a,6,5,brown_bread/sample_a/48a-scale_6_im_5_col.png
500,brown_bread,sample_a,6,6,brown_bread/sample_a/48a-scale_6_im_6_col.png
501,brown_bread,sample_a,6,7,brown_bread/sample_a/48a-scale_6_im_7_col.png
502,brown_bread,sample_a,6,8,brown_bread/sample_a/48a-scale_6_im_8_col.png
503,brown_bread,sample_a,6,9,brown_bread/sample_a/48a-scale_6_im_9_col.png
504,brown_bread,sample_a,7,10,brown_bread/sample_a/48a-scale_7_im_10_col.png
505,brown_bread,sample_a,7,11,brown_bread/sample_a/48a-scale_7_im_11_col.png
506,brown_bread,sample_a,7,12,brown_bread/sample_a/48a-scale_7_im_12_col.png
507,brown_bread,sample_a,7,1,brown_bread/sample_a/48a-scale_7_im_1_col.png
508,brown_bread,sample_a,7,2,brown_bread/sample_a/48a-scale_7_im_2_col.png
509,brown_bread,sample_a,7,3,brown_bread/sample_a/48a-scale_7_im_3_col.png
510,brown_bread,sample_a,7,4,brown_bread/sample_a/48a-scale_7_im_4_col.png
511,brown_bread,sample_a,7,5,brown_bread/sample_a/48a-scale_7_im_5_col.png
512,brown_bread,sample_a,7,6,brown_bread/sample_a/48a-scale_7_im_6_col.png
513,brown_bread,sample_a,7,7,brown_bread/sample_a/48a-scale_7_im_7_col.png
514,brown_bread,sample_a,7,8,brown_bread/sample_a/48a-scale_7_im_8_col.png
515,brown_bread,sample_a,7,9,brown_bread/sample_a/48a-scale_7_im_9_col.png
516,brown_bread,sample_a,8,10,brown_bread/sample_a/48a-scale_8_im_10_col.png
517,brown_bread,sample_a,8,11,brown_bread/sample_a/48a-scale_8_im_11_col.png
518,brown_bread,sample_a,8,12,brown_bread/sample_a/48a-scale_8_im_12_col.png
519,brown_bread,sample_a,8,1,brown_bread/sample_a/48a-scale_8_im_1_col.png
520,brown_bread,sample_a,8,2,brown_bread/sample_a/48a-scale_8_im_2_col.png
521,brown_bread,sample_a,8,3,brown_bread/sample_a/48a-scale_8_im_3_col.png
522,brown_bread,sample_a,8,4,brown_bread/sample_a/48a-scale_8_im_4_col.png
523,brown_bread,sample_a,8,5,brown_bread/sample_a/48a-scale_8_im_5_col.png
524,brown_bread,sample_a,8,6,brown_bread/sample_a/48a-scale_8_im_6_col.png
525,brown_bread,sample_a,8,7,brown_bread/sample_a/48a-scale_8_im_7_col.png
526,brown_bread,sample_a,8,8,brown_bread/sample_a/48a-scale_8_im_8_col.png
527,brown_bread,sample_a,8,9,brown_bread/sample_a/48a-scale_8_im_9_col.png
528,brown_bread,sample_a,9,10,brown_bread/sample_a/48a-scale_9_im_10_col.png
529,brown_bread,sample_a,9,11,brown_bread/sample_a/48a-scale_9_im_11_col.png
530,brown_bread,sample_a,9,12,brown_bread/sample_a/48a-scale_9_im_12_col.png
531,brown_bread,sample_a,9,1,brown_bread/sample_a/48a-scale_9_im_1_col.png
532,brown_bread,sample_a,9,2,brown_bread/sample_a/48a-scale_9_im_2_col.png
533,brown_bread,sample_a,9,3,brown_bread/sample_a/48a-scale_9_im_3_col.png
534,brown_bread,sample_a,9,4,brown_bread/sample_a/48a-scale_9_im_4_col.png
535,brown_bread,sample_a,9,5,brown_bread/sample_a/48a-scale_9_im_5_col.png
536,brown_bread,sample_a,9,6,brown_bread/sample_a/48a-scale_9_im_6_col.png
537,brown_bread,sample_a,9,7,brown_bread/sample_a/48a-scale_9_im_7_col.png
538,brown_bread,sample_a,9,8,brown_bread/sample_a/48a-scale_9_im_8_col.png
539,brown_bread,sample_a,9,9,brown_bread/sample_a/48a-scale_9_im_9_col.png
540,brown_bread,sample_b,10,10,brown_bread/sample_b/48b-scale_10_im_10_col.png
541,brown_bread,sample_b,10,11,brown_bread/sample_b/48b-scale_10_im_11_col.png
542,brown_bread,sample_b,10,12,brown_bread/sample_b/48b-scale_10_im_12_col.png
543,brown_bread,sample_b,10,1,brown_bread/sample_b/48b-scale_10_im_1_col.png
544,brown_bread,sample_b,10,2,brown_bread/sample_b/48b-scale_10_im_2_col.png
545,brown_bread,sample_b,10,3,brown_bread/sample_b/48b-scale_10_im_3_col.png
546,brown_bread,sample_b,10,4,brown_bread/sample_b/48b-scale_10_im_4_col.png
547,brown_bread,sample_b,10,5,brown_bread/sample_b/48b-scale_10_im_5_col.png
548,brown_bread,sample_b,10,6,brown_bread/sample_b/48b-scale_10_im_6_col.png
549,brown_bread,sample_b,10,7,brown_bread/sample_b/48b-scale_10_im_7_col.png
550,brown_bread,sample_b,10,8,brown_bread/sample_b/48b-scale_10_im_8_col.png
551,brown_bread,sample_b,10,9,brown_bread/sample_b/48b-scale_10_im_9_col.png
552,brown_bread,sample_b,2,10,brown_bread/sample_b/48b-scale_2_im_10_col.png
553,brown_bread,sample_b,2,11,brown_bread/sample_b/48b-scale_2_im_11_col.png
554,brown_bread,sample_b,2,12,brown_bread/sample_b/48b-scale_2_im_12_col.png
555,brown_bread,sample_b,2,1,brown_bread/sample_b/48b-scale_2_im_1_col.png
556,brown_bread,sample_b,2,2,brown_bread/sample_b/48b-scale_2_im_2_col.png
557,brown_bread,sample_b,2,3,brown_bread/sample_b/48b-scale_2_im_3_col.png
558,brown_bread,sample_b,2,4,brown_bread/sample_b/48b-scale_2_im_4_col.png
559,brown_bread,sample_b,2,5,brown_bread/sample_b/48b-scale_2_im_5_col.png
560,brown_bread,sample_b,2,6,brown_bread/sample_b/48b-scale_2_im_6_col.png
